,ciudad,tipo_de_contrato,estado_contrato,modalidad_de_contratacion,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,valor_del_contrato
2928,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-22T22:01:36.000,2021-01-25T00:00:00.000,2021-12-24T00:00:00.000,86863057
2929,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-12T15:01:36.000,2021-01-13T00:00:00.000,2021-12-31T00:00:00.000,117409984
2930,Bogotá,Prestación de servicios,Modificado,Mínima cuantía,2020-04-13T18:04:29.000,2020-04-14T00:00:00.000,2020-11-25T00:00:00.000,37615384
2931,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-01T16:06:35.000,2023-06-02T00:00:00.000,2023-12-31T00:00:00.000,66462000
2932,Bogotá,Seguros,Activo,Selección Abreviada de Menor Cuantía,2023-05-25T17:05:26.000,,2025-01-04T00:00:00.000,923309589
2933,Bogotá,Suministros,Modificado,Mínima cuantía,2022-12-16T15:12:39.000,2022-12-19T00:00:00.000,2023-11-15T00:00:00.000,68759152
2934,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-08-31T18:08:25.000,2021-09-01T00:00:00.000,2021-12-31T00:00:00.000,21600000
2935,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-20T10:01:56.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,148739650
2936,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-12T21:01:49.000,2021-01-13T00:00:00.000,2021-12-31T00:00:00.000,112402114
2937,Bogotá,Otro,Cerrado,Contratación régimen especial,2022-01-12T04:01:37.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,38932153
2938,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-02-25T17:02:25.000,2020-02-14T00:00:00.000,2020-12-31T00:00:00.000,134479886
2939,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-18T14:01:01.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,59986317
2940,Bogotá,Consultoría,terminado,Concurso de méritos abierto,2020-12-22T00:12:23.000,2020-12-22T00:00:00.000,2021-09-22T00:00:00.000,851000000
2941,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-08T22:01:06.000,2021-01-13T00:00:00.000,2021-12-31T00:00:00.000,102173133
2942,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-24T17:08:10.000,2023-08-25T00:00:00.000,2023-12-31T00:00:00.000,38227000
2943,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-19T22:01:42.000,2023-01-20T00:00:00.000,2023-12-31T00:00:00.000,115254000
2944,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-26T00:01:37.000,2022-01-27T00:00:00.000,2022-12-31T00:00:00.000,165493353
2945,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-11T22:01:43.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,141166667
2946,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-01T21:02:35.000,2021-02-02T00:00:00.000,2021-12-31T00:00:00.000,101970000
2947,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-19T17:01:29.000,2021-01-20T00:00:00.000,2021-12-31T00:00:00.000,44723770
2948,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-03-03T14:03:05.000,2023-03-06T00:00:00.000,2023-09-05T00:00:00.000,60000000
2949,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-19T16:01:58.000,2023-01-20T00:00:00.000,2023-07-19T00:00:00.000,36000000
2950,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-08-12T20:08:25.000,2021-08-13T00:00:00.000,2021-12-31T00:00:00.000,39846654
2951,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-11-02T14:11:22.000,2021-11-10T00:00:00.000,2021-12-31T00:00:00.000,21000000
2952,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-24T09:02:53.000,2023-02-27T00:00:00.000,2023-06-26T00:00:00.000,33740000
2953,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-13T19:01:36.000,2023-01-16T00:00:00.000,2023-05-15T00:00:00.000,47587732
2954,Bogotá,Prestación de servicios,terminado,Contratación directa,2023-09-07T19:09:32.000,2023-09-11T00:00:00.000,2023-12-31T00:00:00.000,15400000
2955,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-18T17:01:53.000,2022-01-24T00:00:00.000,2022-12-31T00:00:00.000,68800000
2956,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2023-01-05T21:01:11.000,2023-01-06T00:00:00.000,2023-07-05T00:00:00.000,60000000
2957,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-15T21:02:20.000,2021-02-16T00:00:00.000,2021-12-31T00:00:00.000,39125000
2958,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-10T20:05:55.000,2023-05-11T00:00:00.000,2023-12-31T00:00:00.000,104259851
2959,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-27T19:01:50.000,2021-01-29T00:00:00.000,2021-06-30T00:00:00.000,56466664
2960,Bogotá,Consultoría,terminado,Concurso de méritos abierto,2020-04-07T16:04:44.000,2019-04-17T00:00:00.000,2020-12-17T00:00:00.000,892000000
2961,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-15T10:02:57.000,2023-02-16T00:00:00.000,2023-08-15T00:00:00.000,51000000
2962,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-11T00:01:41.000,2022-01-12T00:00:00.000,2022-08-31T00:00:00.000,137441296
2963,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T15:01:22.000,2020-01-15T00:00:00.000,2020-12-31T00:00:00.000,94846661
2964,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-26T09:06:40.000,2023-06-27T00:00:00.000,2023-12-31T00:00:00.000,51219000
2965,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-04-09T18:04:27.000,2021-04-13T00:00:00.000,2021-12-31T00:00:00.000,69066654
2966,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-23T18:05:15.000,2023-05-24T00:00:00.000,2023-12-31T00:00:00.000,58133328
2967,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T13:01:03.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,95924145
2968,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-12T18:01:13.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,77054600
2969,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-23T17:08:09.000,2023-08-24T00:00:00.000,2023-12-31T00:00:00.000,51200000
2970,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-29T15:05:10.000,2023-05-30T00:00:00.000,2023-12-31T00:00:00.000,52576000
2971,Bogotá,Suministros,Activo,Mínima cuantía,2023-11-16T16:11:54.000,,2023-12-15T00:00:00.000,19247700
2972,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T17:02:39.000,2020-02-10T00:00:00.000,2020-12-31T00:00:00.000,95056640
2973,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-03-06T17:03:36.000,2023-03-08T00:00:00.000,2023-09-07T00:00:00.000,72318000
2974,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-12T15:01:21.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,151984614
2975,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-10T15:02:09.000,2023-02-13T00:00:00.000,2023-06-12T00:00:00.000,39600000
2976,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-20T15:01:21.000,2022-01-21T00:00:00.000,2022-12-31T00:00:00.000,191129604
2977,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-17T18:01:30.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,113900326
2978,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-13T14:07:26.000,2023-07-14T00:00:00.000,2023-12-31T00:00:00.000,64783327
2979,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-12T16:05:47.000,2023-05-15T00:00:00.000,2023-12-31T00:00:00.000,97276602
2980,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-09-06T15:09:19.000,2021-09-06T00:00:00.000,2021-12-24T00:00:00.000,795717300
2981,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-17T11:05:37.000,2023-05-18T00:00:00.000,2023-12-31T00:00:00.000,96000005
2982,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-24T08:05:08.000,2023-05-25T00:00:00.000,2023-12-31T00:00:00.000,65523533
2983,Bogotá,Arrendamiento de inmuebles,terminado,Contratación directa,2020-02-21T08:02:25.000,2018-12-01T00:00:00.000,2020-09-30T00:00:00.000,452243904
2984,Bogotá,Compraventa,terminado,Mínima cuantía,2022-10-10T15:10:07.000,2022-10-12T00:00:00.000,2022-11-30T00:00:00.000,87100000
2985,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-06T00:01:39.000,2023-01-06T00:00:00.000,2023-07-05T00:00:00.000,55476000
2986,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-02-02T21:02:18.000,2021-02-04T00:00:00.000,2021-12-31T00:00:00.000,52001502
2987,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-11-09T10:11:18.000,2021-11-10T00:00:00.000,2021-12-31T00:00:00.000,17333333
2988,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-16T16:01:47.000,2023-01-17T00:00:00.000,2023-07-16T00:00:00.000,23400000
2989,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-10-01T13:10:07.000,2020-10-02T00:00:00.000,2020-12-31T00:00:00.000,24600000
2990,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-02-03T22:02:38.000,2021-02-04T00:00:00.000,2021-12-31T00:00:00.000,65000000
2991,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-02-15T20:02:19.000,2021-02-16T00:00:00.000,2021-12-31T00:00:00.000,91343820
2992,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-03T09:02:19.000,2023-02-06T00:00:00.000,2023-06-05T00:00:00.000,34000000
2993,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T14:01:23.000,2020-01-22T00:00:00.000,2020-12-31T00:00:00.000,71729207
2994,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T21:01:55.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,84907359
2995,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-05T16:05:51.000,2023-05-08T00:00:00.000,2023-12-31T00:00:00.000,137173102
2996,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-19T17:01:31.000,2021-01-20T00:00:00.000,2021-06-30T00:00:00.000,25126771
2997,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-19T21:01:18.000,2022-01-26T00:00:00.000,2022-12-31T00:00:00.000,87243560
2998,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-05-24T08:05:30.000,2023-05-25T00:00:00.000,2023-09-24T00:00:00.000,19200000
2999,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-28T20:01:48.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,52369800
3000,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-20T22:01:06.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,86149855
3001,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-02-15T22:02:08.000,2022-02-17T00:00:00.000,2022-12-31T00:00:00.000,151325058
3002,Bogotá,Prestación de servicios,cedido,Contratación directa,2020-01-23T17:01:14.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,173791200
3003,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-13T20:01:10.000,2022-01-14T00:00:00.000,2022-12-14T00:00:00.000,80255356
3004,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T11:01:42.000,2020-01-23T00:00:00.000,2020-12-31T00:00:00.000,94351994
3005,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-06T21:01:19.000,2023-01-11T00:00:00.000,2023-05-10T00:00:00.000,47113588
3006,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-07T20:01:25.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,50739992
3007,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-13T14:01:44.000,2023-01-16T00:00:00.000,2023-05-15T00:00:00.000,40102020
3008,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-24T08:02:34.000,2023-02-27T00:00:00.000,2023-06-26T00:00:00.000,36000000
3009,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T00:01:29.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,107575260
3010,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-28T13:01:32.000,2022-01-31T00:00:00.000,2022-07-31T00:00:00.000,21350000
3011,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-09T17:02:21.000,2023-02-13T00:00:00.000,2023-06-12T00:00:00.000,20708000
3012,Bogotá,Prestación de servicios,terminado,Contratación directa,2020-02-25T16:02:20.000,2020-01-09T00:00:00.000,2020-12-31T00:00:00.000,77365062
3013,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-20T21:01:40.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,149621064
3014,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-18T14:07:20.000,2023-07-19T00:00:00.000,2023-12-31T00:00:00.000,30066662
3015,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-19T21:01:43.000,2023-01-20T00:00:00.000,2023-07-19T00:00:00.000,29578500
3016,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-18T15:01:17.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,151760182
3017,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T17:01:16.000,2022-01-26T00:00:00.000,2022-12-31T00:00:00.000,87880000
3018,Bogotá,Prestación de servicios,En ejecución,Contratación régimen especial,2020-12-10T08:12:52.000,2020-12-11T00:00:00.000,2020-12-31T00:00:00.000,49988568
3019,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T14:02:09.000,2020-01-14T00:00:00.000,2020-12-22T00:00:00.000,85457980
3020,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T14:02:57.000,2020-01-31T00:00:00.000,2020-12-31T00:00:00.000,73390932
3021,Bogotá,Consultoría,En ejecución,Concurso de méritos abierto,2020-12-14T19:12:03.000,2020-12-15T00:00:00.000,2021-08-16T00:00:00.000,502000000
3022,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-06T21:01:38.000,2022-01-07T00:00:00.000,2022-12-31T00:00:00.000,53457600
3023,Bogotá,Otro,terminado,Contratación régimen especial,2021-05-31T17:05:45.000,2021-06-02T00:00:00.000,2021-12-29T00:00:00.000,194000000
3024,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-23T19:05:39.000,2023-05-24T00:00:00.000,2023-12-31T00:00:00.000,73309012
3025,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-03-02T17:03:15.000,2023-03-03T00:00:00.000,2023-07-02T00:00:00.000,16808000
3026,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-19T20:01:09.000,2022-01-21T00:00:00.000,2022-12-31T00:00:00.000,53836000
3027,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-03-31T21:03:28.000,2023-04-04T00:00:00.000,2023-12-29T00:00:00.000,1809900974
3028,Bogotá,Seguros,En ejecución,Mínima cuantía,2022-02-14T14:02:56.000,2022-02-14T00:00:00.000,2022-12-15T00:00:00.000,8630324
3029,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-19T14:02:16.000,2021-02-22T00:00:00.000,2021-12-31T00:00:00.000,53216660
3030,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-22T18:01:23.000,2021-01-25T00:00:00.000,2021-12-31T00:00:00.000,150098835
3031,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-25T16:02:15.000,2020-01-27T00:00:00.000,2020-12-31T00:00:00.000,103515000
3032,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-07-24T18:07:02.000,2020-07-27T00:00:00.000,2020-12-31T00:00:00.000,56000000
3033,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-07T00:06:10.000,2023-06-08T00:00:00.000,2023-12-31T00:00:00.000,67558400
3034,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-26T11:01:37.000,2023-01-27T00:00:00.000,2023-05-26T00:00:00.000,14700000
3035,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-14T19:01:32.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,50306072
3036,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-24T17:01:00.000,2023-01-25T00:00:00.000,2023-05-24T00:00:00.000,28440000
3037,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T17:01:14.000,2023-01-24T00:00:00.000,2023-07-23T00:00:00.000,52108962
3038,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-12-02T19:12:01.000,2021-12-06T00:00:00.000,2021-12-31T00:00:00.000,6278500
3039,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-26T00:01:17.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,100800000
3040,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-02T16:02:44.000,2023-02-06T00:00:00.000,2023-06-05T00:00:00.000,31068000
3041,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-29T16:01:09.000,2021-02-01T00:00:00.000,2021-12-24T00:00:00.000,61851600
3042,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-20T16:01:49.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,48258320
3043,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-10T19:01:58.000,2023-01-11T00:00:00.000,2023-05-10T00:00:00.000,41756000
3044,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-08-25T15:08:27.000,2021-08-26T00:00:00.000,2021-12-24T00:00:00.000,4600000
3045,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-02-17T17:02:18.000,2020-02-29T00:00:00.000,2020-12-21T00:00:00.000,152750000
3046,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-03-05T11:03:04.000,2020-01-09T00:00:00.000,2020-12-31T00:00:00.000,142534715
3047,Bogotá,Consultoría,terminado,Mínima cuantía,2022-02-15T15:02:44.000,2022-02-17T00:00:00.000,2022-06-30T00:00:00.000,29500000
3048,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-27T17:01:51.000,2023-01-30T00:00:00.000,2023-05-29T00:00:00.000,35280000
3049,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-19T23:01:59.000,2021-01-20T00:00:00.000,2021-12-31T00:00:00.000,189684971
3050,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T10:01:43.000,2023-01-23T00:00:00.000,2023-05-22T00:00:00.000,50640000
